TransactionID,CustomerID,CardID,MerchantName,TransactionDate,Amount,TransactionType,Status,FraudFlag,Channel
TXN059222,C327,CRD0486,Google Play,2026-05-09,116.13,Payment,Approved,0,Online
TXN059223,C400,CRD0604,Nandos,2026-01-13,171.13,Purchase,Approved,0,POS
TXN059224,C441,CRD0672,Google Play,2026-04-17,204.78,Withdrawal,Approved,0,Online
TXN059225,C462,CRD0703,Checkers,2026-03-10,624.3,Purchase,Approved,0,POS
TXN059226,C116,CRD0177,DStv,2026-01-18,340.52,Payment,Approved,0,Online
TXN059227,C163,CRD0242,Europcar,2026-01-26,352.64,Refund,Approved,0,POS
TXN059228,C386,CRD0584,Vida e Caffe,2026-02-09,13.54,Refund,Approved,0,POS
TXN059229,C197,CRD0290,Game,2026-05-28,1653.09,Purchase,Approved,0,POS
TXN059230,C393,CRD0592,Loot.co.za,2026-03-23,1702.47,Purchase,Declined,0,Online
TXN059231,C447,CRD0680,Vida e Caffe,2025-12-16,74.4,Purchase,Approved,0,POS
TXN059232,C479,CRD0727,Dis-Chem,2025-11-21,989.56,Purchase,Approved,0,POS
TXN059233,C433,CRD0660,Mr Price,2025-12-21,211.25,Purchase,Approved,0,POS
TXN059234,C265,CRD0383,Chicken Licken,2026-01-07,43.47,Purchase,Approved,0,Online
TXN059235,C005,CRD0005,Romans Pizza,2026-04-13,62.31,Refund,Approved,0,Online
TXN059236,C197,CRD0290,Faithful to Nature,2025-12-03,823.41,Purchase,Approved,0,Online
TXN059237,C315,CRD0465,Uber Eats,2026-03-20,94.71,Purchase,Approved,0,Online
TXN059238,C225,CRD0328,Nandos,2026-04-26,349.35,Purchase,Approved,0,POS
TXN059239,C105,CRD0160,Uber Eats,2025-12-20,206.31,Purchase,Approved,0,Online
TXN059240,C302,CRD0442,Checkers,2025-12-26,952.56,Purchase,Approved,0,POS
TXN059241,C056,CRD0087,Apple iTunes,2026-05-10,61.66,Purchase,Pending,0,Online
TXN059242,C054,CRD0084,Google Play,2026-04-08,42.02,Purchase,Approved,0,Online
TXN059243,C498,CRD0751,Spotify,2026-05-07,66.3,Withdrawal,Approved,0,Online
TXN059244,C289,CRD0420,Checkers,2026-03-23,172.66,Refund,Approved,0,Online
TXN059245,C438,CRD0667,Nu Metro,2026-02-26,128.26,Payment,Approved,0,Online
TXN059246,C238,CRD0345,Checkers,2026-03-28,476.03,Purchase,Approved,0,ATM
TXN059247,C404,CRD0610,KFC,2026-01-08,192.97,Withdrawal,Approved,0,ATM
TXN059248,C320,CRD0473,Checkers,2026-02-22,605.89,Purchase,Declined,0,POS
TXN059249,C413,CRD0626,Wimpy,2025-12-22,202.86,Purchase,Approved,0,POS
TXN059250,C430,CRD0654,Chicken Licken,2026-03-07,78.02,Purchase,Approved,0,POS
TXN059251,C305,CRD0447,Gold Reef City,2026-03-26,423.78,Purchase,Approved,0,POS
TXN059252,C130,CRD0196,Dis-Chem,2025-12-31,247.09,Purchase,Approved,0,POS
TXN059253,C538,CRD0792,KFC,2026-01-26,58.72,Purchase,Approved,0,POS
TXN059254,C492,CRD0742,Uber Eats,2025-12-01,285.29,Purchase,Approved,0,Online
TXN059255,C500,CRD0754,Google Play,2026-01-27,85.71,Purchase,Approved,0,Online
TXN059256,C471,CRD0716,Engen,2025-12-26,372.53,Purchase,Approved,0,POS
TXN059257,C265,CRD0383,Chicken Licken,2025-11-29,64.92,Payment,Approved,0,Online
TXN059258,C398,CRD0598,Amazon.co.za,2025-12-27,114.42,Purchase,Approved,0,Online
TXN059259,C450,CRD0683,Uber Eats,2026-02-07,240.96,Purchase,Declined,0,Online
TXN059260,C177,CRD0260,Truworths,2026-02-23,127.64,Purchase,Approved,0,Online
TXN059261,C249,CRD0359,Zando,2026-01-23,3448.34,Purchase,Approved,1,Online
TXN059262,C155,CRD0233,Clicks,2026-03-31,116.06,Withdrawal,Approved,0,ATM
TXN059263,C358,CRD0537,Debonairs,2025-12-21,50.52,Purchase,Approved,0,POS
TXN059264,C502,CRD0756,Mugg and Bean,2026-04-19,242.4,Withdrawal,Approved,0,ATM
TXN059265,C351,CRD0526,Spur,2025-12-26,33.43,Refund,Approved,0,ATM
TXN059266,C335,CRD0502,Vida e Caffe,2026-04-26,70.27,Purchase,Declined,0,POS
TXN059267,C269,CRD0390,McDonalds,2025-12-16,82.46,Purchase,Approved,0,POS
TXN059268,C371,CRD0558,Pep,2026-04-08,372.71,Purchase,Approved,0,Online
TXN059269,C500,CRD0754,Google Play,2025-12-27,73.89,Refund,Approved,0,Online
TXN059270,C376,CRD0567,Takealot,2026-03-02,1707.1,Purchase,Approved,0,Online
TXN059271,C430,CRD0655,Chicken Licken,2026-02-02,81.08,Withdrawal,Approved,0,ATM
TXN059272,C195,CRD0287,Zando,2026-04-17,2410.53,Withdrawal,Approved,0,Online
TXN059273,C219,CRD0321,Avis SA,2026-04-08,552.83,Purchase,Approved,0,POS
TXN059274,C095,CRD0147,Ster-Kinekor,2025-11-28,275.48,Payment,Approved,0,Online
TXN059275,C363,CRD0542,Mr Price,2026-04-25,650.86,Payment,Approved,0,Online
TXN059276,C024,CRD0041,Nandos,2025-12-23,225.81,Purchase,Approved,0,POS
TXN059277,C102,CRD0156,Netflix,2026-04-27,183.96,Purchase,Approved,0,Online
TXN059278,C362,CRD0541,DStv,2026-03-06,536.93,Purchase,Approved,0,POS
TXN059279,C460,CRD0700,Romans Pizza,2026-01-30,63.46,Withdrawal,Approved,0,ATM
TXN059280,C269,CRD0390,Romans Pizza,2026-02-11,189.92,Purchase,Pending,0,POS
TXN059281,C281,CRD0408,Romans Pizza,2025-12-20,168.26,Purchase,Approved,0,Online
TXN059282,C166,CRD0247,Nandos,2025-12-28,211.03,Purchase,Approved,0,POS
TXN059283,C472,CRD0717,Pep,2026-01-30,137.9,Purchase,Approved,0,POS
TXN059284,C525,CRD0779,Makro,2025-12-16,1117.15,Purchase,Approved,0,POS
TXN059285,C332,CRD0495,Clicks,2026-02-06,574.49,Purchase,Approved,0,POS
TXN059286,C351,CRD0527,Google Play,2026-02-04,41.93,Payment,Approved,0,Online
TXN059287,C305,CRD0447,Netflix,2026-05-26,145.83,Purchase,Approved,0,Online
TXN059288,C148,CRD0223,Apple iTunes,2026-02-26,131.59,Purchase,Approved,0,Online
TXN059289,C323,CRD0479,Netflix,2026-01-28,173.6,Purchase,Approved,0,Online
TXN059290,C326,CRD0485,Netflix,2025-12-26,129.32,Purchase,Approved,0,Online
TXN059291,C074,CRD0115,DStv,2026-05-15,606.8,Purchase,Approved,0,POS
TXN059292,C171,CRD0253,Google Play,2026-03-25,192.95,Withdrawal,Approved,0,Online
TXN059293,C488,CRD0736,Apple iTunes,2026-01-31,45.01,Purchase,Approved,0,Online
TXN059294,C107,CRD0164,Ocean Basket,2025-12-30,412.09,Purchase,Declined,0,POS
TXN059295,C320,CRD0472,Incredible Connect,2026-01-04,915.5,Payment,Declined,0,Online
TXN059296,C537,CRD0791,Vida e Caffe,2025-12-28,105.54,Purchase,Approved,0,Online
TXN059297,C013,CRD0020,Mugg and Bean,2026-04-20,257.71,Purchase,Approved,0,POS
TXN059298,C066,CRD0101,Ster-Kinekor,2026-02-24,92.82,Purchase,Approved,0,POS
TXN059299,C341,CRD0511,Engen,2025-12-01,1366.69,Purchase,Declined,0,POS
TXN059300,C438,CRD0666,Uber Eats,2026-04-10,101.82,Payment,Approved,0,Online
TXN059301,C150,CRD0226,Superbalist,2026-02-18,1711.84,Purchase,Declined,0,Online
TXN059302,C352,CRD0529,Takealot,2025-12-26,115.78,Payment,Approved,0,Online
TXN059303,C321,CRD0476,Ster-Kinekor,2026-05-03,285.63,Payment,Approved,1,Online
TXN059304,C179,CRD0263,Pick n Pay,2025-12-20,997.76,Withdrawal,Approved,0,ATM
TXN059305,C120,CRD0183,Nu Metro,2026-05-27,154.3,Payment,Approved,0,Online
TXN059306,C197,CRD0290,DStv,2026-03-30,302.21,Purchase,Approved,0,ATM
TXN059307,C483,CRD0731,McDonalds,2025-12-18,166.73,Purchase,Approved,0,POS
TXN059308,C524,CRD0778,Woolworths,2026-04-09,566.97,Payment,Approved,0,Online
TXN059309,C144,CRD0217,Pick n Pay,2025-12-27,1271.37,Purchase,Declined,0,Online
TXN059310,C521,CRD0775,Shell,2026-05-03,108.06,Refund,Approved,0,Online
TXN059311,C137,CRD0206,Faithful to Nature,2026-04-01,268.83,Purchase,Declined,0,Online
TXN059312,C200,CRD0295,Amazon.co.za,2026-04-21,806.55,Purchase,Approved,0,Online
TXN059313,C323,CRD0479,Spur,2026-04-14,450.4,Purchase,Approved,0,POS
TXN059314,C364,CRD0545,McDonalds,2026-04-05,94.76,Payment,Approved,0,Online
TXN059315,C190,CRD0278,Ocean Basket,2026-02-25,572.93,Purchase,Approved,0,POS
TXN059316,C127,CRD0191,ShowMax,2026-03-02,76.24,Purchase,Approved,0,Online
TXN059317,C366,CRD0549,Gold Reef City,2026-03-10,267.3,Withdrawal,Approved,0,ATM
TXN059318,C476,CRD0723,Vida e Caffe,2026-03-25,77.13,Purchase,Approved,0,POS
TXN059319,C438,CRD0667,Vida e Caffe,2026-04-02,13.12,Refund,Approved,0,POS
TXN059320,C432,CRD0658,Cape Union Mart,2026-01-28,1543.01,Purchase,Approved,0,POS
TXN059321,C177,CRD0260,KFC,2025-11-22,46.31,Purchase,Pending,0,POS
TXN059322,C292,CRD0426,Google Play,2026-03-25,157.27,Payment,Approved,0,Online
TXN059323,C535,CRD0789,Woolworths,2026-01-04,1259.63,Purchase,Approved,0,POS
TXN059324,C146,CRD0220,Bash.com,2026-02-28,149.22,Purchase,Approved,0,Online
TXN059325,C124,CRD0188,Mugg and Bean,2026-02-17,85.83,Refund,Approved,0,POS
TXN059326,C175,CRD0258,Vida e Caffe,2026-03-21,59.22,Purchase,Approved,0,POS
TXN059327,C416,CRD0631,Dis-Chem,2026-02-23,1389.85,Withdrawal,Approved,1,ATM
TXN059328,C091,CRD0141,Dis-Chem,2026-01-25,95.13,Refund,Approved,0,POS
TXN059329,C527,CRD0781,Spotify,2026-03-18,52.86,Purchase,Approved,0,Online
TXN059330,C432,CRD0658,Woolworths,2026-01-26,651.94,Payment,Approved,0,Online
TXN059331,C498,CRD0751,Nu Metro,2026-02-01,177.46,Purchase,Approved,0,POS
TXN059332,C420,CRD0638,Uber Eats,2026-02-05,150.39,Purchase,Approved,0,Online
TXN059333,C230,CRD0336,Google Play,2026-01-28,248.7,Withdrawal,Approved,0,Online
TXN059334,C080,CRD0123,Chicken Licken,2026-03-26,40.36,Purchase,Approved,0,POS
TXN059335,C227,CRD0330,KFC,2026-02-08,90.62,Purchase,Approved,0,POS
TXN059336,C210,CRD0309,Gold Reef City,2026-04-06,243.58,Purchase,Declined,0,POS
TXN059337,C311,CRD0457,Samsung Store,2026-02-25,3180.78,Withdrawal,Approved,0,ATM
TXN059338,C177,CRD0260,Nandos,2026-02-19,117.76,Purchase,Approved,0,POS
TXN059339,C415,CRD0630,Pick n Pay,2026-04-24,903.37,Purchase,Approved,0,POS
TXN059340,C184,CRD0271,Loot.co.za,2026-05-27,1200.61,Withdrawal,Approved,0,Online
TXN059341,C180,CRD0265,Gold Reef City,2026-03-18,400.23,Purchase,Approved,0,Online
TXN059342,C291,CRD0425,Spotify,2026-01-28,50.93,Purchase,Approved,0,Online
TXN059343,C220,CRD0322,Google Play,2026-05-14,274.12,Purchase,Approved,0,Online
TXN059344,C252,CRD0364,Game,2026-03-04,743.88,Purchase,Approved,0,Online
TXN059345,C177,CRD0260,Ster-Kinekor,2026-03-04,71.92,Purchase,Pending,0,ATM
TXN059346,C451,CRD0687,Google Play,2026-01-05,141.07,Purchase,Approved,0,Online
TXN059347,C257,CRD0371,BP,2026-01-08,914.62,Purchase,Approved,0,Online
TXN059348,C146,CRD0220,Pep,2026-03-27,143.08,Purchase,Approved,0,POS
TXN059349,C387,CRD0585,Pick n Pay,2026-03-17,1665.02,Purchase,Approved,0,POS
TXN059350,C045,CRD0070,Clicks,2026-01-13,290.82,Withdrawal,Approved,0,ATM
TXN059351,C385,CRD0583,Google Play,2025-11-30,55.97,Withdrawal,Approved,0,Online
TXN059352,C028,CRD0047,Mr Price,2026-02-04,1116.07,Purchase,Approved,0,POS
TXN059353,C464,CRD0706,Nandos,2025-12-02,86.61,Purchase,Approved,0,POS
TXN059354,C244,CRD0353,Pep,2025-12-31,256.27,Purchase,Approved,0,POS
TXN059355,C010,CRD0014,KFC,2026-01-03,55.13,Purchase,Approved,0,POS
TXN059356,C417,CRD0633,McDonalds,2026-01-11,88.26,Purchase,Approved,0,POS
TXN059357,C056,CRD0087,Engen,2026-01-01,1658.43,Withdrawal,Declined,0,ATM
TXN059358,C260,CRD0377,Amazon.co.za,2026-01-02,7779.54,Purchase,Approved,1,Online
TXN059359,C315,CRD0465,Uber Eats,2026-01-31,74.6,Purchase,Approved,0,Online
TXN059360,C052,CRD0081,BP,2026-04-23,1200.79,Purchase,Declined,0,ATM
TXN059361,C444,CRD0675,Amazon.co.za,2025-11-25,647.24,Purchase,Declined,0,Online
TXN059362,C539,CRD0793,Clicks,2025-12-23,526.11,Withdrawal,Approved,0,ATM
TXN059363,C024,CRD0041,Google Play,2026-03-15,180.04,Purchase,Approved,0,Online
TXN059364,C044,CRD0069,Apple iTunes,2026-03-27,146.68,Purchase,Approved,0,Online
TXN059365,C469,CRD0713,Mr Price,2026-03-24,443.7,Withdrawal,Approved,0,ATM
TXN059366,C306,CRD0449,Ocean Basket,2025-12-24,493.06,Purchase,Approved,0,ATM
TXN059367,C081,CRD0124,Apple iTunes,2026-04-08,122.77,Refund,Approved,0,Online
TXN059368,C135,CRD0203,Bash.com,2026-03-12,1811.61,Purchase,Approved,0,Online
TXN059369,C451,CRD0686,Superbalist,2026-01-13,1704.49,Payment,Approved,0,Online
TXN059370,C336,CRD0503,Steers,2026-02-26,156.83,Purchase,Approved,0,POS
TXN059371,C471,CRD0716,Faithful to Nature,2026-02-08,268.05,Purchase,Approved,0,Online
TXN059372,C303,CRD0443,Takealot,2026-01-05,886.09,Purchase,Pending,0,Online
TXN059373,C206,CRD0302,Loot.co.za,2025-11-26,1164.42,Purchase,Declined,0,Online
TXN059374,C289,CRD0420,Apple iTunes,2026-02-28,132.16,Payment,Approved,0,Online
TXN059375,C436,CRD0663,Google Play,2026-02-03,201.28,Purchase,Approved,0,Online
TXN059376,C172,CRD0254,Google Play,2026-03-27,123.89,Purchase,Approved,0,Online
TXN059377,C479,CRD0727,Ster-Kinekor,2026-05-28,244.11,Withdrawal,Approved,0,ATM
TXN059378,C105,CRD0161,McDonalds,2026-04-28,124.05,Purchase,Approved,0,POS
TXN059379,C136,CRD0205,BP,2025-12-25,1206.11,Purchase,Approved,0,Online
TXN059380,C120,CRD0181,Dis-Chem,2025-12-20,920.9,Purchase,Approved,0,POS
TXN059381,C508,CRD0762,Chicken Licken,2025-12-25,64.69,Purchase,Approved,0,POS
TXN059382,C008,CRD0012,Checkers,2026-03-01,406.33,Purchase,Approved,0,POS
TXN059383,C090,CRD0140,Netflix,2026-02-27,199.04,Purchase,Approved,0,Online
TXN059384,C405,CRD0613,McDonalds,2026-01-28,43.88,Purchase,Approved,0,POS
TXN059385,C377,CRD0569,McDonalds,2026-01-27,44.15,Payment,Declined,0,Online
TXN059386,C394,CRD0594,Chicken Licken,2026-02-18,47.62,Refund,Approved,0,POS
TXN059387,C338,CRD0505,Chicken Licken,2026-04-26,145.84,Purchase,Approved,0,Online
TXN059388,C050,CRD0079,Engen,2026-02-11,555.67,Withdrawal,Approved,0,ATM
TXN059389,C331,CRD0494,Totalsports,2025-12-07,923.94,Purchase,Approved,0,POS
TXN059390,C298,CRD0436,Loot.co.za,2026-03-21,542.26,Withdrawal,Approved,0,Online
TXN059391,C426,CRD0647,Nandos,2026-05-16,18.9,Refund,Approved,0,POS
TXN059392,C238,CRD0345,McDonalds,2026-01-15,132.69,Purchase,Approved,0,POS
TXN059393,C430,CRD0654,Google Play,2026-05-26,22.45,Purchase,Approved,0,Online
TXN059394,C270,CRD0391,Foschini,2026-01-20,1505.01,Purchase,Approved,0,POS
TXN059395,C505,CRD0759,Cape Union Mart,2025-12-27,171.9,Payment,Approved,0,Online
TXN059396,C467,CRD0711,Mugg and Bean,2025-12-04,402.49,Purchase,Approved,0,ATM
TXN059397,C444,CRD0675,Pep,2026-01-17,337.06,Purchase,Approved,0,POS
TXN059398,C416,CRD0631,Pick n Pay,2026-05-12,2682.99,Purchase,Approved,0,POS
TXN059399,C147,CRD0222,Amazon.co.za,2026-03-17,810.0,Purchase,Approved,0,Online
TXN059400,C526,CRD0780,Pick n Pay,2025-12-25,1004.94,Withdrawal,Approved,0,ATM
TXN059401,C086,CRD0131,Pep,2026-02-28,32.31,Purchase,Approved,0,Online
TXN059402,C203,CRD0298,McDonalds,2026-01-05,161.39,Purchase,Approved,0,POS
TXN059403,C338,CRD0506,Google Play,2026-04-27,187.85,Purchase,Approved,0,Online
TXN059404,C370,CRD0556,Chicken Licken,2026-01-11,101.56,Purchase,Approved,0,POS
TXN059405,C200,CRD0294,Mugg and Bean,2026-01-07,219.99,Purchase,Approved,0,Online
TXN059406,C036,CRD0057,Uber Eats,2026-01-12,260.92,Payment,Approved,0,Online
TXN059407,C161,CRD0239,Pick n Pay,2026-02-25,459.18,Purchase,Approved,0,ATM
TXN059408,C103,CRD0158,Pep,2026-01-30,97.59,Purchase,Approved,0,POS
TXN059409,C107,CRD0163,Pep,2025-12-09,283.84,Purchase,Approved,0,POS
TXN059410,C409,CRD0620,Steers,2025-12-16,130.02,Purchase,Declined,0,POS
TXN059411,C432,CRD0657,Chicken Licken,2026-02-28,22.17,Refund,Approved,0,POS
TXN059412,C484,CRD0732,Google Play,2026-02-04,154.84,Payment,Approved,0,Online
TXN059413,C083,CRD0127,KFC,2026-01-07,62.46,Withdrawal,Approved,0,ATM
TXN059414,C084,CRD0128,Uber Eats,2026-04-26,560.1,Purchase,Approved,1,Online
TXN059415,C276,CRD0400,KFC,2025-12-29,109.49,Payment,Approved,0,Online
TXN059416,C089,CRD0136,Clicks,2025-11-27,203.21,Payment,Approved,0,Online
TXN059417,C210,CRD0309,Steers,2025-12-09,182.9,Purchase,Approved,0,POS
TXN059418,C415,CRD0629,Game,2025-12-15,1398.01,Withdrawal,Approved,0,ATM
TXN059419,C206,CRD0302,Wimpy,2026-04-27,150.5,Purchase,Approved,0,POS
TXN059420,C162,CRD0240,Chicken Licken,2026-02-20,123.49,Purchase,Approved,0,Online
TXN059421,C091,CRD0142,Wimpy,2025-12-03,111.45,Withdrawal,Approved,0,ATM
TXN059422,C027,CRD0046,Sportsmans Whouse,2026-03-24,390.59,Purchase,Approved,0,Online
TXN059423,C365,CRD0547,Debonairs,2026-04-12,288.77,Purchase,Approved,0,Online
TXN059424,C390,CRD0588,Nandos,2025-12-08,599.96,Purchase,Approved,1,Online
TXN059425,C315,CRD0466,Steers,2026-01-05,161.57,Payment,Approved,0,Online
TXN059426,C437,CRD0665,Spotify,2026-03-26,59.38,Payment,Approved,0,Online
TXN059427,C205,CRD0300,Vida e Caffe,2026-03-10,71.75,Purchase,Approved,0,POS
TXN059428,C204,CRD0299,Pep,2025-12-28,362.15,Purchase,Approved,0,Online
TXN059429,C326,CRD0484,iStore,2026-02-20,3463.7,Purchase,Approved,0,Online
TXN059430,C245,CRD0354,Vida e Caffe,2026-02-21,74.15,Purchase,Approved,0,POS
TXN059431,C006,CRD0008,iStore,2026-02-16,6217.23,Purchase,Approved,0,POS
TXN059432,C478,CRD0726,Mr Price,2026-04-25,215.31,Withdrawal,Approved,0,ATM
TXN059433,C067,CRD0103,Woolworths,2026-01-27,662.26,Payment,Approved,0,Online
TXN059434,C517,CRD0771,Romans Pizza,2026-01-14,246.6,Purchase,Approved,0,Online
TXN059435,C030,CRD0050,Apple iTunes,2026-03-22,185.68,Purchase,Approved,0,Online
TXN059436,C451,CRD0686,Mr Price,2026-03-02,1145.8,Purchase,Declined,0,Online
TXN059437,C240,CRD0348,Dis-Chem,2026-01-18,450.33,Purchase,Approved,0,POS
TXN059438,C458,CRD0698,Truworths,2026-03-05,1898.4,Purchase,Approved,0,Online
TXN059439,C508,CRD0762,Amazon.co.za,2026-02-12,121.55,Purchase,Approved,0,Online
TXN059440,C178,CRD0261,Builders Warehouse,2026-04-03,4530.61,Payment,Approved,0,Online
TXN059441,C218,CRD0320,Dis-Chem,2025-11-30,1157.88,Payment,Approved,0,Online
TXN059442,C074,CRD0115,Google Play,2026-03-11,181.36,Purchase,Approved,0,Online
TXN059443,C429,CRD0653,Wimpy,2026-03-14,273.45,Purchase,Approved,0,POS
TXN059444,C065,CRD0099,Netflix,2026-03-19,145.12,Purchase,Approved,0,Online
TXN059445,C108,CRD0165,SAA,2025-12-26,718.14,Withdrawal,Approved,0,ATM
TXN059446,C505,CRD0759,Debonairs,2026-02-25,90.99,Purchase,Approved,0,POS
TXN059447,C417,CRD0633,Nandos,2026-01-25,232.04,Payment,Approved,0,Online
TXN059448,C317,CRD0468,Spur,2026-03-27,474.86,Purchase,Approved,0,Online
TXN059449,C452,CRD0688,Pick n Pay,2026-01-10,1046.25,Withdrawal,Approved,0,ATM
TXN059450,C224,CRD0327,Truworths,2026-05-25,196.15,Purchase,Approved,0,ATM
TXN059451,C197,CRD0289,Dis-Chem,2026-05-17,329.09,Purchase,Declined,0,Online
TXN059452,C384,CRD0580,Builders Warehouse,2026-03-06,1947.66,Purchase,Approved,0,POS
TXN059453,C268,CRD0389,Google Play,2026-01-13,302.22,Purchase,Approved,1,Online
TXN059454,C199,CRD0293,Steers,2026-03-13,223.01,Withdrawal,Approved,0,ATM
TXN059455,C194,CRD0285,McDonalds,2025-12-23,119.94,Payment,Approved,0,Online
TXN059456,C036,CRD0057,Cape Union Mart,2026-01-04,1041.23,Purchase,Approved,0,POS
TXN059457,C257,CRD0370,Apple iTunes,2026-04-21,145.66,Purchase,Declined,0,Online
TXN059458,C315,CRD0465,Edgars,2026-03-02,1100.73,Purchase,Approved,0,ATM
TXN059459,C362,CRD0541,Loot.co.za,2025-11-26,769.31,Payment,Declined,0,Online
TXN059460,C254,CRD0367,Shell,2026-04-12,1730.1,Purchase,Approved,0,Online
TXN059461,C193,CRD0283,Takealot,2026-01-31,2500.69,Withdrawal,Pending,0,Online
TXN059462,C314,CRD0464,Takealot,2026-03-20,2119.99,Purchase,Approved,0,Online
TXN059463,C380,CRD0573,McDonalds,2026-03-12,255.18,Purchase,Approved,1,POS
TXN059464,C023,CRD0038,Google Play,2026-04-28,120.75,Purchase,Approved,0,Online
TXN059465,C310,CRD0456,Steers,2026-04-27,78.57,Purchase,Approved,0,Online
TXN059466,C152,CRD0230,Uber Eats,2026-01-20,326.35,Withdrawal,Approved,1,Online
TXN059467,C183,CRD0270,Ster-Kinekor,2026-03-17,18.04,Refund,Approved,0,Online
TXN059468,C474,CRD0720,ShowMax,2025-12-26,140.27,Payment,Approved,1,Online
TXN059469,C014,CRD0021,Nu Metro,2025-12-26,183.11,Purchase,Approved,0,POS
TXN059470,C272,CRD0395,Cape Union Mart,2025-12-15,407.65,Payment,Declined,0,Online
TXN059471,C549,CRD0803,Vida e Caffe,2026-04-28,127.02,Purchase,Approved,0,POS
TXN059472,C377,CRD0569,Chicken Licken,2025-12-09,15.14,Refund,Approved,0,Online
TXN059473,C058,CRD0091,Mr Price,2026-04-26,102.6,Purchase,Approved,0,Online
TXN059474,C138,CRD0209,Zando,2026-03-23,1642.59,Purchase,Approved,0,Online
TXN059475,C513,CRD0767,Wimpy,2025-12-18,228.14,Withdrawal,Pending,0,ATM
TXN059476,C238,CRD0344,Nandos,2026-03-25,299.36,Purchase,Approved,0,Online
TXN059477,C365,CRD0548,Mr Price,2026-01-25,418.82,Purchase,Approved,0,Online
TXN059478,C239,CRD0347,Sportsmans Whouse,2026-04-19,2299.43,Purchase,Approved,0,POS
TXN059479,C464,CRD0706,Truworths,2026-01-16,148.55,Purchase,Approved,0,Online
TXN059480,C188,CRD0276,Google Play,2026-04-13,215.22,Purchase,Declined,0,Online
TXN059481,C174,CRD0257,Spotify,2026-03-17,49.31,Payment,Approved,0,Online
TXN059482,C334,CRD0499,Google Play,2026-05-17,238.0,Withdrawal,Approved,0,Online
TXN059483,C097,CRD0150,Pick n Pay,2026-04-27,177.13,Refund,Approved,0,ATM
TXN059484,C362,CRD0541,Vida e Caffe,2026-03-03,117.27,Purchase,Approved,0,Online
TXN059485,C105,CRD0160,DStv,2026-01-06,505.48,Purchase,Approved,0,POS
TXN059486,C128,CRD0192,Takealot,2026-04-15,480.56,Withdrawal,Approved,0,Online
TXN059487,C310,CRD0455,Apple iTunes,2026-04-26,356.31,Purchase,Declined,0,Online
TXN059488,C159,CRD0237,Clicks,2026-02-19,227.01,Purchase,Declined,0,ATM
TXN059489,C544,CRD0798,Vida e Caffe,2026-02-10,72.59,Purchase,Approved,0,Online
TXN059490,C129,CRD0194,Nu Metro,2026-05-01,285.0,Withdrawal,Approved,1,ATM
TXN059491,C291,CRD0424,Clicks,2026-01-06,107.8,Purchase,Approved,0,ATM
TXN059492,C099,CRD0153,Debonairs,2026-04-17,169.24,Purchase,Approved,0,Online
TXN059493,C441,CRD0672,Apple iTunes,2025-11-24,202.02,Purchase,Approved,0,Online
TXN059494,C198,CRD0291,Google Play,2026-01-25,116.52,Withdrawal,Declined,0,Online
TXN059495,C328,CRD0489,Loot.co.za,2026-01-18,224.86,Purchase,Approved,0,Online
TXN059496,C259,CRD0374,Nandos,2026-01-01,515.23,Purchase,Approved,1,POS
TXN059497,C108,CRD0165,Amazon.co.za,2026-01-31,1790.4,Purchase,Approved,0,Online
TXN059498,C286,CRD0416,Debonairs,2025-11-27,192.46,Payment,Pending,0,Online
TXN059499,C510,CRD0764,Checkers,2026-04-04,1508.33,Purchase,Approved,0,Online
TXN059500,C311,CRD0458,Pep,2026-05-26,161.29,Purchase,Approved,0,ATM
TXN059501,C336,CRD0503,Mr Price,2026-03-27,853.14,Withdrawal,Approved,0,ATM
TXN059502,C032,CRD0052,Samsung Store,2026-02-04,18278.08,Withdrawal,Approved,1,ATM
TXN059503,C549,CRD0803,Kulula,2025-12-26,1440.31,Purchase,Approved,0,POS
TXN059504,C171,CRD0252,Incredible Connect,2025-12-23,13249.48,Purchase,Approved,1,POS
TXN059505,C350,CRD0525,Spur,2025-11-26,142.49,Purchase,Approved,0,POS
TXN059506,C060,CRD0093,Spur,2026-04-11,397.24,Payment,Declined,0,Online
TXN059507,C146,CRD0221,Mr Price,2025-11-24,178.42,Purchase,Approved,0,POS
TXN059508,C019,CRD0030,Checkers,2026-01-20,2561.11,Purchase,Approved,0,POS
TXN059509,C440,CRD0670,Apple iTunes,2026-01-14,110.0,Purchase,Declined,0,Online
TXN059510,C056,CRD0087,Google Play,2026-05-25,91.97,Purchase,Approved,0,Online
TXN059511,C439,CRD0669,Takealot,2026-01-17,1742.53,Purchase,Declined,0,Online
TXN059512,C281,CRD0408,Uber Eats,2025-12-27,284.82,Purchase,Approved,0,Online
TXN059513,C009,CRD0013,DStv,2026-01-27,155.95,Withdrawal,Approved,0,ATM
TXN059514,C230,CRD0335,Clicks,2025-11-22,157.41,Purchase,Pending,0,ATM
TXN059515,C417,CRD0633,Mr Price,2026-01-20,836.94,Purchase,Approved,0,ATM
TXN059516,C267,CRD0387,Builders Warehouse,2026-03-04,9882.13,Purchase,Approved,0,POS
TXN059517,C243,CRD0352,Vida e Caffe,2026-03-31,152.85,Purchase,Approved,0,ATM
TXN059518,C423,CRD0642,Samsung Store,2026-04-26,8984.7,Purchase,Approved,0,Online
TXN059519,C120,CRD0182,Steers,2025-12-21,236.11,Purchase,Approved,0,POS
