TransactionID,CustomerID,CardID,MerchantName,TransactionDate,Amount,TransactionType,Status,FraudFlag,Channel
TXN029609,C414,CRD0628,McDonalds,2022-08-26,129.79,Purchase,Approved,0,Online
TXN029610,C426,CRD0647,Cape Union Mart,2021-09-25,128.3,Refund,Approved,0,Online
TXN029611,C109,CRD0166,Gold Reef City,2021-01-28,538.46,Purchase,Approved,0,POS
TXN029612,C434,CRD0661,Pick n Pay,2020-04-28,375.88,Payment,Approved,0,Online
TXN029613,C321,CRD0476,Apple iTunes,2021-05-01,242.37,Purchase,Approved,0,Online
TXN029614,C477,CRD0725,Apple iTunes,2024-04-11,194.45,Purchase,Approved,0,Online
TXN029615,C120,CRD0182,Apple iTunes,2020-11-15,453.52,Purchase,Approved,0,Online
TXN029616,C482,CRD0730,McDonalds,2022-11-27,57.02,Purchase,Approved,0,Online
TXN029617,C004,CRD0004,DStv,2021-07-03,150.12,Withdrawal,Approved,0,ATM
TXN029618,C271,CRD0394,Mugg and Bean,2022-03-15,226.84,Withdrawal,Approved,0,ATM
TXN029619,C241,CRD0349,Google Play,2023-10-09,189.58,Purchase,Approved,0,Online
TXN029620,C199,CRD0293,Faithful to Nature,2021-06-26,1285.74,Purchase,Approved,0,Online
TXN029621,C038,CRD0061,Clicks,2023-02-11,150.99,Withdrawal,Approved,0,ATM
TXN029622,C024,CRD0040,Debonairs,2024-06-22,207.01,Purchase,Approved,0,Online
TXN029623,C303,CRD0444,Mugg and Bean,2021-11-20,106.79,Purchase,Approved,0,Online
TXN029624,C408,CRD0619,Pick n Pay,2021-03-14,552.18,Refund,Approved,0,POS
TXN029625,C456,CRD0696,Zando,2021-08-20,412.06,Refund,Approved,0,Online
TXN029626,C005,CRD0007,Steers,2020-08-28,224.7,Purchase,Approved,0,Online
TXN029627,C421,CRD0640,Builders Warehouse,2023-01-26,10871.86,Purchase,Approved,0,Online
TXN029628,C077,CRD0120,Cape Union Mart,2025-01-09,1798.55,Purchase,Approved,0,ATM
TXN029629,C245,CRD0354,Woolworths,2024-11-25,355.41,Payment,Approved,0,Online
TXN029630,C321,CRD0474,Foschini,2021-06-25,1292.27,Withdrawal,Approved,0,ATM
TXN029631,C091,CRD0142,Apple iTunes,2021-04-12,118.0,Purchase,Declined,0,Online
TXN029632,C295,CRD0431,Loot.co.za,2024-12-27,1796.35,Purchase,Pending,0,Online
TXN029633,C091,CRD0142,Takealot,2022-08-31,625.74,Payment,Approved,0,Online
TXN029634,C292,CRD0426,Apple iTunes,2024-03-25,233.07,Purchase,Approved,0,Online
TXN029635,C131,CRD0197,Romans Pizza,2021-10-25,145.32,Withdrawal,Approved,0,ATM
TXN029636,C342,CRD0512,Mugg and Bean,2025-04-08,328.43,Purchase,Approved,0,Online
TXN029637,C134,CRD0202,TicketPro,2023-06-28,699.24,Purchase,Approved,0,POS
TXN029638,C409,CRD0620,Google Play,2023-01-02,234.23,Purchase,Approved,0,Online
TXN029639,C074,CRD0115,Steers,2024-10-29,138.16,Withdrawal,Approved,0,ATM
TXN029640,C069,CRD0106,Apple iTunes,2024-12-27,40.34,Purchase,Approved,0,Online
TXN029641,C211,CRD0311,Ocean Basket,2020-06-11,440.78,Purchase,Approved,0,POS
TXN029642,C349,CRD0524,Pep,2020-12-26,56.16,Purchase,Approved,0,Online
TXN029643,C135,CRD0203,Spotify,2023-11-26,68.38,Withdrawal,Approved,0,Online
TXN029644,C447,CRD0680,Dis-Chem,2023-08-19,585.55,Purchase,Approved,0,POS
TXN029645,C214,CRD0314,Mugg and Bean,2021-09-28,395.3,Purchase,Approved,0,POS
TXN029646,C426,CRD0647,Clicks,2022-03-20,394.11,Purchase,Approved,0,Online
TXN029647,C146,CRD0221,Zando,2022-06-21,1972.09,Purchase,Approved,0,Online
TXN029648,C288,CRD0419,Ster-Kinekor,2020-06-25,78.2,Purchase,Pending,0,POS
TXN029649,C352,CRD0529,Spotify,2023-07-25,48.45,Purchase,Approved,0,Online
TXN029650,C149,CRD0224,Mugg and Bean,2024-11-05,153.39,Withdrawal,Approved,0,ATM
TXN029651,C351,CRD0526,Romans Pizza,2021-03-28,135.58,Purchase,Approved,0,POS
TXN029652,C486,CRD0734,KFC,2023-01-20,95.57,Purchase,Approved,0,Online
TXN029653,C310,CRD0455,Debonairs,2020-08-13,217.75,Purchase,Approved,0,POS
TXN029654,C312,CRD0460,Google Play,2020-11-02,88.94,Purchase,Approved,0,Online
TXN029655,C310,CRD0454,Uber Eats,2024-02-05,266.61,Purchase,Approved,0,Online
TXN029656,C436,CRD0664,Truworths,2024-08-17,294.74,Withdrawal,Approved,0,ATM
TXN029657,C011,CRD0018,Wimpy,2023-01-17,76.73,Purchase,Approved,0,POS
TXN029658,C001,CRD0001,Chicken Licken,2021-10-15,144.17,Purchase,Approved,0,ATM
TXN029659,C033,CRD0054,Uber Eats,2022-01-26,119.25,Purchase,Approved,0,Online
TXN029660,C223,CRD0326,Dis-Chem,2022-05-01,126.3,Payment,Approved,0,Online
TXN029661,C404,CRD0609,Pep,2020-12-21,230.43,Withdrawal,Approved,0,ATM
TXN029662,C260,CRD0377,Loot.co.za,2021-01-22,107.47,Purchase,Approved,0,Online
TXN029663,C015,CRD0022,Vida e Caffe,2023-01-13,120.77,Purchase,Approved,0,POS
TXN029664,C348,CRD0521,Chicken Licken,2020-07-02,61.81,Purchase,Approved,0,POS
TXN029665,C205,CRD0301,Steers,2023-09-05,99.4,Purchase,Approved,0,POS
TXN029666,C387,CRD0585,Mr Price,2022-12-04,504.69,Purchase,Approved,0,POS
TXN029667,C338,CRD0507,Checkers,2022-07-01,1533.39,Purchase,Approved,0,POS
TXN029668,C371,CRD0559,Totalsports,2025-04-25,1062.71,Withdrawal,Approved,0,ATM
TXN029669,C082,CRD0126,Cape Union Mart,2023-05-03,577.36,Purchase,Approved,0,Online
TXN029670,C205,CRD0300,BP,2024-04-05,1037.03,Purchase,Approved,0,Online
TXN029671,C400,CRD0604,Vida e Caffe,2021-06-26,123.44,Withdrawal,Approved,0,ATM
TXN029672,C298,CRD0437,Spotify,2022-06-17,53.2,Purchase,Approved,1,Online
TXN029673,C203,CRD0298,BP,2024-05-29,278.38,Purchase,Approved,0,ATM
TXN029674,C309,CRD0453,Faithful to Nature,2021-09-20,60.11,Refund,Approved,0,Online
TXN029675,C488,CRD0736,DStv,2024-04-10,555.08,Purchase,Approved,0,Online
TXN029676,C264,CRD0382,Wimpy,2023-07-18,70.12,Purchase,Approved,0,Online
TXN029677,C014,CRD0021,Romans Pizza,2020-02-02,105.14,Withdrawal,Approved,0,ATM
TXN029678,C426,CRD0649,Steers,2020-12-25,98.74,Purchase,Approved,0,POS
TXN029679,C383,CRD0579,Mugg and Bean,2023-11-20,141.99,Purchase,Approved,0,Online
TXN029680,C365,CRD0547,Apple iTunes,2023-12-28,292.77,Purchase,Approved,0,Online
TXN029681,C151,CRD0228,Romans Pizza,2020-04-10,341.77,Purchase,Approved,0,POS
TXN029682,C278,CRD0403,Ster-Kinekor,2020-12-28,200.38,Purchase,Approved,0,Online
TXN029683,C420,CRD0639,Truworths,2020-11-26,1698.33,Purchase,Approved,0,Online
TXN029684,C312,CRD0461,Takealot,2020-07-19,2236.78,Purchase,Approved,0,Online
TXN029685,C482,CRD0730,Dis-Chem,2022-03-28,58.23,Withdrawal,Approved,0,ATM
TXN029686,C244,CRD0353,Faithful to Nature,2023-05-28,1229.36,Purchase,Approved,0,Online
TXN029687,C279,CRD0404,McDonalds,2020-06-18,146.37,Purchase,Approved,0,Online
TXN029688,C321,CRD0476,BP,2025-07-25,573.33,Purchase,Approved,0,POS
TXN029689,C493,CRD0744,Google Play,2022-07-29,95.66,Purchase,Approved,0,Online
TXN029690,C044,CRD0069,Amazon.co.za,2023-08-25,1411.22,Purchase,Approved,0,Online
TXN029691,C099,CRD0153,ShowMax,2020-02-27,86.37,Payment,Approved,0,Online
TXN029692,C462,CRD0704,McDonalds,2020-01-14,161.53,Payment,Pending,0,Online
TXN029693,C134,CRD0202,Pep,2022-06-11,210.45,Purchase,Approved,0,POS
TXN029694,C184,CRD0271,Builders Warehouse,2023-01-02,1251.76,Refund,Approved,0,Online
TXN029695,C157,CRD0235,Apple iTunes,2024-08-19,231.49,Purchase,Declined,0,Online
TXN029696,C491,CRD0741,Apple iTunes,2025-06-04,152.24,Purchase,Approved,0,Online
TXN029697,C365,CRD0546,Bash.com,2025-04-26,2280.3,Purchase,Approved,0,Online
TXN029698,C395,CRD0595,Clicks,2021-07-26,497.57,Purchase,Pending,0,ATM
TXN029699,C077,CRD0120,Pep,2020-10-25,60.46,Purchase,Approved,0,POS
TXN029700,C182,CRD0269,Uber Eats,2022-09-15,191.19,Purchase,Approved,0,Online
TXN029701,C202,CRD0297,Spotify,2025-08-31,63.08,Purchase,Approved,0,Online
TXN029702,C375,CRD0564,Pep,2021-12-05,410.9,Purchase,Approved,0,Online
TXN029703,C060,CRD0093,KFC,2022-07-28,57.06,Purchase,Approved,0,POS
TXN029704,C277,CRD0401,Apple iTunes,2020-11-17,140.45,Withdrawal,Pending,0,Online
TXN029705,C091,CRD0142,Google Play,2020-08-26,25.38,Purchase,Approved,0,Online
TXN029706,C011,CRD0018,Steers,2021-05-03,119.56,Purchase,Approved,0,POS
TXN029707,C088,CRD0134,Chicken Licken,2025-03-27,123.88,Purchase,Approved,0,POS
TXN029708,C280,CRD0407,Nu Metro,2021-02-13,81.22,Purchase,Approved,0,POS
TXN029709,C137,CRD0207,Woolworths,2020-09-13,670.31,Purchase,Approved,0,POS
TXN029710,C134,CRD0202,Nandos,2023-04-13,25.21,Refund,Approved,0,POS
TXN029711,C430,CRD0654,Steers,2020-12-31,78.09,Purchase,Approved,0,Online
TXN029712,C258,CRD0372,DStv,2022-09-25,428.34,Purchase,Approved,0,Online
TXN029713,C238,CRD0345,Cape Union Mart,2022-07-22,926.87,Purchase,Approved,0,Online
TXN029714,C406,CRD0614,KFC,2023-02-23,131.15,Purchase,Approved,0,POS
TXN029715,C188,CRD0275,Chicken Licken,2025-10-22,63.93,Purchase,Approved,0,ATM
TXN029716,C055,CRD0086,Romans Pizza,2023-04-12,94.03,Purchase,Approved,0,Online
TXN029717,C379,CRD0571,Google Play,2024-07-17,234.78,Purchase,Approved,0,Online
TXN029718,C381,CRD0574,Uber Eats,2022-07-28,167.09,Purchase,Approved,0,Online
TXN029719,C283,CRD0412,Shell,2022-06-30,1839.57,Withdrawal,Approved,1,ATM
TXN029720,C425,CRD0646,McDonalds,2022-10-26,45.58,Refund,Approved,0,POS
TXN029721,C414,CRD0628,Clicks,2022-01-27,68.62,Refund,Approved,0,POS
TXN029722,C009,CRD0013,Pick n Pay,2023-11-28,2126.26,Purchase,Approved,0,Online
TXN029723,C335,CRD0501,BP,2021-07-24,322.65,Purchase,Approved,0,Online
TXN029724,C081,CRD0124,Montecasino,2022-01-28,1098.4,Purchase,Approved,0,POS
TXN029725,C306,CRD0449,Foschini,2021-05-14,1220.93,Payment,Approved,0,Online
TXN029726,C348,CRD0521,Clicks,2021-09-08,254.14,Purchase,Approved,0,POS
TXN029727,C451,CRD0685,KFC,2020-08-25,145.19,Purchase,Declined,0,POS
TXN029728,C149,CRD0224,Pick n Pay,2023-04-10,1539.16,Purchase,Approved,0,POS
TXN029729,C341,CRD0511,Shell,2023-02-25,1127.76,Purchase,Declined,0,Online
TXN029730,C469,CRD0714,Nandos,2023-04-25,261.25,Purchase,Approved,0,ATM
TXN029731,C468,CRD0712,Dis-Chem,2021-08-21,1043.87,Purchase,Approved,0,ATM
TXN029732,C407,CRD0617,McDonalds,2022-07-22,132.87,Purchase,Declined,0,POS
TXN029733,C491,CRD0741,Chicken Licken,2021-08-18,171.88,Withdrawal,Approved,0,ATM
TXN029734,C454,CRD0693,FlySafair,2020-07-01,3291.56,Payment,Approved,0,Online
TXN029735,C392,CRD0591,Nandos,2023-10-22,61.1,Purchase,Approved,0,POS
TXN029736,C375,CRD0565,Nu Metro,2021-11-05,71.48,Purchase,Declined,0,Online
TXN029737,C494,CRD0745,Vida e Caffe,2023-02-28,146.87,Withdrawal,Approved,0,ATM
TXN029738,C405,CRD0613,BP,2025-10-26,605.65,Purchase,Approved,0,Online
TXN029739,C007,CRD0011,KFC,2023-02-06,91.45,Purchase,Approved,0,POS
TXN029740,C349,CRD0523,ShowMax,2021-01-25,92.05,Purchase,Approved,0,Online
TXN029741,C308,CRD0452,Romans Pizza,2020-03-08,92.37,Purchase,Approved,0,Online
TXN029742,C142,CRD0214,Google Play,2023-10-28,31.05,Purchase,Approved,0,Online
TXN029743,C220,CRD0323,Takealot,2020-05-25,3146.37,Purchase,Approved,0,Online
TXN029744,C436,CRD0663,Spotify,2021-06-15,79.97,Purchase,Approved,1,Online
TXN029745,C055,CRD0086,Vida e Caffe,2020-11-18,48.44,Purchase,Approved,0,POS
TXN029746,C317,CRD0468,Debonairs,2023-03-30,26.8,Refund,Approved,0,POS
TXN029747,C255,CRD0368,Uber Eats,2020-07-16,298.74,Purchase,Approved,0,Online
TXN029748,C125,CRD0189,Google Play,2020-04-28,204.41,Purchase,Declined,0,Online
TXN029749,C339,CRD0509,Takealot,2021-03-31,3536.28,Purchase,Approved,0,Online
TXN029750,C271,CRD0394,Google Play,2025-05-21,22.96,Purchase,Pending,0,Online
TXN029751,C155,CRD0233,Vida e Caffe,2023-09-08,141.38,Purchase,Approved,0,POS
TXN029752,C311,CRD0458,Chicken Licken,2021-06-21,150.0,Purchase,Approved,0,POS
TXN029753,C192,CRD0282,Nu Metro,2020-05-09,96.99,Purchase,Approved,0,POS
TXN029754,C227,CRD0330,Pep,2023-04-04,290.07,Payment,Approved,0,Online
TXN029755,C351,CRD0527,Pick n Pay,2025-10-16,2213.17,Withdrawal,Approved,0,ATM
TXN029756,C311,CRD0458,Chicken Licken,2020-11-28,203.31,Withdrawal,Approved,1,ATM
TXN029757,C185,CRD0272,Google Play,2024-03-05,8.34,Refund,Approved,0,Online
TXN029758,C169,CRD0250,Apple iTunes,2021-02-27,323.99,Withdrawal,Approved,0,Online
TXN029759,C058,CRD0090,Chicken Licken,2022-08-27,84.02,Purchase,Declined,0,ATM
TXN029760,C049,CRD0077,Ster-Kinekor,2023-04-08,67.79,Purchase,Approved,0,Online
TXN029761,C024,CRD0040,Vida e Caffe,2022-03-24,101.36,Purchase,Approved,0,ATM
TXN029762,C387,CRD0585,Wimpy,2025-09-11,197.06,Withdrawal,Approved,0,ATM
TXN029763,C464,CRD0707,iStore,2020-01-21,6665.49,Purchase,Approved,0,POS
TXN029764,C156,CRD0234,Romans Pizza,2022-05-31,442.65,Payment,Approved,1,Online
TXN029765,C091,CRD0141,Romans Pizza,2020-07-27,96.24,Purchase,Approved,0,Online
TXN029766,C268,CRD0389,Vida e Caffe,2025-02-15,57.34,Purchase,Approved,0,POS
TXN029767,C315,CRD0465,Checkers,2021-08-03,2006.12,Purchase,Approved,0,POS
TXN029768,C329,CRD0490,Romans Pizza,2023-10-05,343.64,Purchase,Approved,0,POS
TXN029769,C218,CRD0319,Gold Reef City,2023-05-14,392.83,Purchase,Approved,0,POS
TXN029770,C211,CRD0310,Totalsports,2023-10-27,2105.08,Purchase,Approved,0,Online
TXN029771,C466,CRD0710,Nu Metro,2024-09-03,81.07,Purchase,Approved,0,POS
TXN029772,C055,CRD0085,Takealot,2022-03-18,5832.51,Purchase,Approved,1,Online
TXN029773,C234,CRD0340,Ocean Basket,2020-01-27,232.59,Withdrawal,Approved,0,ATM
TXN029774,C183,CRD0270,Checkers,2021-04-02,1208.22,Purchase,Approved,0,Online
TXN029775,C392,CRD0591,Apple iTunes,2025-01-01,113.53,Purchase,Approved,0,Online
TXN029776,C349,CRD0523,Game,2020-12-23,1651.61,Refund,Approved,1,Online
TXN029777,C408,CRD0619,Checkers,2021-03-02,1240.0,Purchase,Approved,0,POS
TXN029778,C146,CRD0220,Uber Eats,2023-07-16,132.07,Purchase,Approved,0,Online
TXN029779,C417,CRD0633,Woolworths,2020-12-26,167.05,Withdrawal,Approved,0,ATM
TXN029780,C453,CRD0692,Faithful to Nature,2023-03-22,226.41,Refund,Approved,0,Online
TXN029781,C196,CRD0288,Clicks,2022-04-26,1006.34,Purchase,Approved,1,POS
TXN029782,C051,CRD0080,Google Play,2024-08-11,332.69,Purchase,Approved,1,Online
TXN029783,C406,CRD0616,Chicken Licken,2022-08-26,185.5,Purchase,Approved,0,POS
TXN029784,C227,CRD0330,Clicks,2022-01-19,432.72,Purchase,Approved,0,POS
TXN029785,C340,CRD0510,Spotify,2022-12-12,67.84,Purchase,Approved,0,Online
TXN029786,C285,CRD0415,Protea Hotels,2022-03-13,3821.3,Purchase,Approved,0,Online
TXN029787,C312,CRD0460,Takealot,2022-09-12,3726.99,Purchase,Declined,0,Online
TXN029788,C207,CRD0305,Dis-Chem,2020-10-20,1184.68,Purchase,Approved,0,POS
TXN029789,C270,CRD0392,Google Play,2021-11-29,70.05,Purchase,Approved,0,Online
TXN029790,C129,CRD0193,Faithful to Nature,2025-05-23,1408.44,Withdrawal,Approved,0,Online
TXN029791,C199,CRD0292,Pep,2021-01-26,86.12,Purchase,Approved,0,POS
TXN029792,C430,CRD0655,Google Play,2020-06-26,186.41,Purchase,Approved,0,Online
TXN029793,C054,CRD0084,Mugg and Bean,2024-02-16,126.47,Purchase,Approved,0,POS
TXN029794,C027,CRD0046,Apple iTunes,2024-02-07,71.98,Purchase,Approved,0,Online
TXN029795,C210,CRD0309,Debonairs,2020-12-26,196.89,Purchase,Pending,0,POS
TXN029796,C443,CRD0674,Steers,2022-06-04,98.39,Purchase,Approved,0,POS
TXN029797,C405,CRD0613,Google Play,2021-08-22,38.98,Withdrawal,Approved,0,Online
TXN029798,C357,CRD0536,Faithful to Nature,2022-06-25,80.78,Purchase,Approved,0,Online
TXN029799,C220,CRD0323,Sportsmans Whouse,2023-10-05,2418.23,Purchase,Approved,0,POS
TXN029800,C258,CRD0372,Ocean Basket,2021-02-25,164.49,Purchase,Approved,0,Online
TXN029801,C258,CRD0373,Chicken Licken,2023-02-28,188.71,Purchase,Pending,0,POS
TXN029802,C370,CRD0557,Apple iTunes,2021-10-28,138.18,Purchase,Approved,0,Online
TXN029803,C496,CRD0748,Pep,2020-12-21,365.76,Purchase,Approved,0,Online
TXN029804,C107,CRD0164,Dis-Chem,2020-05-17,464.32,Purchase,Approved,0,POS
TXN029805,C406,CRD0615,Spotify,2023-08-12,55.62,Purchase,Approved,0,Online
TXN029806,C406,CRD0615,Takealot,2024-10-25,3629.72,Purchase,Approved,0,Online
TXN029807,C264,CRD0382,Edgars,2021-01-26,237.17,Purchase,Approved,0,POS
TXN029808,C331,CRD0493,Nu Metro,2021-02-17,162.17,Purchase,Approved,0,POS
TXN029809,C359,CRD0538,Debonairs,2023-06-06,134.2,Payment,Approved,0,Online
TXN029810,C095,CRD0147,Chicken Licken,2025-04-27,101.45,Purchase,Approved,0,POS
TXN029811,C291,CRD0425,Dis-Chem,2021-05-08,235.08,Purchase,Approved,0,POS
TXN029812,C450,CRD0684,Pep,2024-08-12,171.75,Payment,Approved,0,Online
TXN029813,C351,CRD0528,Checkers,2024-01-07,1382.69,Purchase,Declined,0,POS
TXN029814,C049,CRD0078,Bash.com,2020-11-17,1927.5,Purchase,Approved,0,Online
TXN029815,C310,CRD0455,Dis-Chem,2021-06-08,661.55,Purchase,Approved,0,Online
TXN029816,C096,CRD0149,Pep,2021-12-01,334.22,Withdrawal,Declined,0,ATM
TXN029817,C335,CRD0501,Debonairs,2024-07-22,278.46,Withdrawal,Approved,0,ATM
TXN029818,C169,CRD0250,Spur,2022-01-25,186.89,Purchase,Approved,0,POS
TXN029819,C220,CRD0322,Faithful to Nature,2022-11-07,842.44,Purchase,Approved,0,Online
TXN029820,C262,CRD0380,Pep,2024-03-25,36.18,Refund,Approved,0,POS
TXN029821,C258,CRD0372,TicketPro,2023-01-15,109.37,Purchase,Approved,0,POS
TXN029822,C287,CRD0417,Spur,2020-07-26,199.03,Purchase,Approved,0,Online
TXN029823,C291,CRD0424,Pep,2024-08-25,50.58,Purchase,Approved,0,ATM
TXN029824,C370,CRD0557,Spotify,2023-11-28,11.61,Refund,Approved,0,Online
TXN029825,C002,CRD0002,Spotify,2022-12-27,25.91,Purchase,Approved,0,Online
TXN029826,C096,CRD0149,Steers,2020-03-29,155.6,Purchase,Approved,0,ATM
TXN029827,C162,CRD0240,Engen,2025-07-02,811.39,Purchase,Approved,0,POS
TXN029828,C047,CRD0072,Zando,2022-01-10,1931.15,Purchase,Approved,0,Online
TXN029829,C342,CRD0513,Spur,2023-02-16,65.5,Refund,Approved,0,Online
TXN029830,C320,CRD0472,Chicken Licken,2020-01-19,157.57,Withdrawal,Approved,0,ATM
TXN029831,C404,CRD0609,Loot.co.za,2025-02-26,107.0,Purchase,Approved,0,Online
TXN029832,C150,CRD0227,Truworths,2025-02-18,1532.42,Purchase,Approved,0,POS
TXN029833,C107,CRD0164,Makro,2020-06-22,1183.98,Purchase,Approved,0,POS
TXN029834,C010,CRD0016,Nu Metro,2022-07-12,208.21,Purchase,Approved,0,Online
TXN029835,C351,CRD0528,Mugg and Bean,2020-09-17,233.83,Purchase,Approved,0,POS
TXN029836,C370,CRD0557,Google Play,2020-02-25,117.36,Purchase,Approved,0,Online
TXN029837,C462,CRD0703,Pep,2021-12-26,173.49,Withdrawal,Pending,0,ATM
TXN029838,C098,CRD0151,Woolworths,2020-04-26,715.3,Purchase,Approved,0,POS
TXN029839,C257,CRD0371,Loot.co.za,2020-09-25,144.07,Withdrawal,Approved,0,Online
TXN029840,C304,CRD0445,Zando,2024-01-24,3974.86,Purchase,Approved,1,Online
TXN029841,C327,CRD0486,Pick n Pay,2020-01-13,1895.66,Purchase,Approved,0,POS
TXN029842,C139,CRD0211,Romans Pizza,2023-03-14,67.34,Purchase,Approved,0,POS
TXN029843,C086,CRD0131,Ster-Kinekor,2024-06-01,61.89,Withdrawal,Approved,0,ATM
TXN029844,C054,CRD0084,Wimpy,2024-08-28,228.37,Purchase,Approved,0,POS
TXN029845,C245,CRD0354,Spotify,2021-09-26,67.67,Purchase,Approved,0,Online
TXN029846,C425,CRD0644,Checkers,2024-10-26,400.91,Payment,Declined,0,Online
TXN029847,C003,CRD0003,Chicken Licken,2022-04-27,57.21,Refund,Approved,1,Online
TXN029848,C019,CRD0030,Incredible Connect,2025-05-25,1045.45,Purchase,Approved,0,POS
TXN029849,C426,CRD0648,Apple iTunes,2024-07-05,203.44,Purchase,Approved,0,Online
TXN029850,C424,CRD0643,Uber Eats,2025-06-19,353.21,Purchase,Approved,1,Online
TXN029851,C154,CRD0232,Ster-Kinekor,2024-11-04,102.11,Purchase,Approved,0,POS
TXN029852,C135,CRD0203,Bash.com,2021-04-28,1821.22,Purchase,Approved,0,Online
TXN029853,C460,CRD0701,Faithful to Nature,2023-06-12,637.73,Purchase,Pending,0,Online
TXN029854,C430,CRD0655,Romans Pizza,2025-10-12,223.44,Withdrawal,Approved,0,ATM
TXN029855,C413,CRD0625,Google Play,2023-08-26,105.53,Purchase,Approved,0,Online
TXN029856,C108,CRD0165,Sportsmans Whouse,2025-09-19,1737.75,Purchase,Approved,0,ATM
TXN029857,C301,CRD0441,Loot.co.za,2020-12-28,814.14,Purchase,Approved,0,Online
TXN029858,C472,CRD0717,Uber Eats,2021-11-29,160.53,Withdrawal,Approved,0,Online
TXN029859,C247,CRD0356,Checkers,2020-12-25,1489.07,Purchase,Approved,0,POS
TXN029860,C241,CRD0349,Pep,2022-03-27,88.0,Purchase,Approved,0,Online
TXN029861,C144,CRD0216,Zando,2025-03-28,280.94,Purchase,Approved,0,Online
TXN029862,C189,CRD0277,Romans Pizza,2021-10-24,117.52,Purchase,Declined,0,Online
TXN029863,C311,CRD0459,KFC,2025-07-28,62.9,Purchase,Approved,0,Online
TXN029864,C018,CRD0028,McDonalds,2021-02-20,70.66,Payment,Approved,0,Online
TXN029865,C364,CRD0545,Vida e Caffe,2024-10-25,172.33,Purchase,Approved,1,POS
TXN029866,C145,CRD0218,Takealot,2020-12-14,225.86,Purchase,Approved,0,Online
TXN029867,C224,CRD0327,Pep,2023-12-19,121.01,Payment,Approved,0,Online
TXN029868,C006,CRD0008,Pep,2022-09-13,120.25,Payment,Approved,0,Online
TXN029869,C231,CRD0337,Gold Reef City,2023-01-26,207.86,Purchase,Approved,0,ATM
TXN029870,C316,CRD0467,Clicks,2023-04-09,202.58,Purchase,Approved,0,POS
TXN029871,C111,CRD0169,Vida e Caffe,2024-11-06,53.19,Purchase,Approved,0,Online
TXN029872,C493,CRD0743,Vida e Caffe,2023-05-09,130.6,Payment,Approved,0,Online
TXN029873,C420,CRD0639,Uber Eats,2024-11-28,274.65,Purchase,Approved,0,Online
TXN029874,C169,CRD0250,Vida e Caffe,2024-12-30,90.11,Purchase,Pending,0,Online
TXN029875,C433,CRD0660,Apple iTunes,2020-01-13,317.03,Payment,Declined,0,Online
TXN029876,C262,CRD0379,Chicken Licken,2021-06-13,145.92,Purchase,Approved,0,POS
TXN029877,C098,CRD0152,Clicks,2023-07-09,260.34,Purchase,Approved,0,Online
TXN029878,C049,CRD0076,KFC,2021-02-25,35.45,Purchase,Approved,0,Online
TXN029879,C405,CRD0611,Faithful to Nature,2024-07-30,248.93,Purchase,Approved,0,Online
TXN029880,C074,CRD0115,Foschini,2021-10-04,1252.2,Withdrawal,Approved,0,ATM
TXN029881,C424,CRD0643,Nandos,2022-05-16,118.85,Purchase,Approved,0,POS
TXN029882,C406,CRD0615,Nu Metro,2022-11-06,136.46,Withdrawal,Approved,0,ATM
TXN029883,C422,CRD0641,Pep,2023-09-03,320.75,Payment,Approved,0,Online
TXN029884,C026,CRD0044,Takealot,2025-05-06,2245.75,Withdrawal,Approved,0,Online
TXN029885,C423,CRD0642,Apple iTunes,2022-10-26,74.88,Purchase,Approved,0,Online
TXN029886,C482,CRD0730,Mugg and Bean,2025-07-08,145.11,Purchase,Approved,0,ATM
TXN029887,C276,CRD0400,Ocean Basket,2020-08-25,383.36,Purchase,Approved,0,POS
TXN029888,C400,CRD0604,Amazon.co.za,2024-11-27,588.64,Refund,Approved,0,Online
TXN029889,C190,CRD0279,Vida e Caffe,2020-01-26,47.09,Purchase,Approved,0,POS
TXN029890,C069,CRD0108,Google Play,2021-05-19,19.79,Purchase,Approved,0,Online
TXN029891,C042,CRD0067,Nandos,2023-04-04,97.07,Purchase,Approved,0,POS
TXN029892,C265,CRD0383,Clicks,2023-02-28,116.34,Purchase,Pending,0,POS
TXN029893,C258,CRD0372,Mugg and Bean,2022-08-30,206.27,Purchase,Approved,0,POS
TXN029894,C310,CRD0456,Loot.co.za,2021-01-28,118.73,Purchase,Approved,0,Online
TXN029895,C295,CRD0432,Cape Union Mart,2023-09-14,1037.99,Purchase,Approved,0,POS
TXN029896,C003,CRD0003,Debonairs,2020-06-03,78.44,Purchase,Approved,0,ATM
TXN029897,C252,CRD0365,Google Play,2025-07-07,20.5,Refund,Approved,0,Online
TXN029898,C248,CRD0358,Takealot,2025-07-01,2143.53,Purchase,Approved,0,Online
TXN029899,C011,CRD0017,Steers,2021-11-27,59.92,Withdrawal,Approved,0,ATM
TXN029900,C365,CRD0548,Takealot,2023-10-07,4141.11,Purchase,Approved,0,Online
TXN029901,C400,CRD0603,Nandos,2020-10-31,63.77,Refund,Declined,0,POS
TXN029902,C121,CRD0184,Clicks,2025-10-25,308.88,Purchase,Approved,0,POS
TXN029903,C116,CRD0177,Checkers,2021-12-08,1829.96,Purchase,Approved,0,POS
TXN029904,C257,CRD0371,Takealot,2021-10-27,407.72,Withdrawal,Declined,0,Online
TXN029905,C256,CRD0369,Romans Pizza,2022-04-12,76.02,Purchase,Approved,0,POS
